ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,audioLiveLatency,audioPlaybackRate
1723688117,387,3,2,8,8,5.77,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688117,387,3,2,8,8,5.77,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688117,387,3,2,8,8,5.77,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688117,387,3,2,8,8,5.77,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688117,387,3,2,8,8,5.77,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688117,387,3,2,8,8,5.77,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688117,387,3,2,8,8,5.77,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688117,387,3,2,8,8,5.77,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688118,387,3,2,8,8,5.77,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688118,387,3,2,8,8,4.973,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688118,387,3,2,8,8,4.973,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688118,387,3,2,8,8,4.973,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688118,387,3,2,8,8,4.973,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688118,387,3,2,8,8,4.973,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688118,387,3,2,8,8,4.973,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688118,387,3,2,8,8,4.973,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688118,387,3,2,8,8,4.973,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688118,387,3,2,8,8,4.973,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
1723688119,387,3,2,8,8,4.973,0,0,0.11 | 0.12 | 0.13,0,0.91 | 1.26 | 1.62,0,2.47 | 3.17 | 4.42,0.673,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,0,1
